Country,Region,Year,Latitude,Longitude,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,FloodRisk_Score,FloodRisk_Level,DroughtRisk_Score,DroughtRisk_Level,HeatwaveRisk_Score,HeatwaveRisk_Level
India,Maharashtra-Mumbai,1922,20.73517279040945,78.63436642900498,0.6419263299997245,0.37324301439458085,1.0000000000000002,0.7384000000000002,0.5628000000000001,0.0,0.43118466898954705,0.6136413580925172,0.3423,Low,0.0,Low,0.055099999999999996,Low
India,Karnataka-Bangalore,1922,20.43920957461266,79.18595567887023,0.48780890982725844,0.6592718035563082,1.0000000000000002,0.6622666666666668,0.5696,0.02833333333333332,0.18031358885017418,0.4706076255356554,0.5362,Medium,0.0,Low,0.34490000000000004,Low
India,Delhi-Delhi,1922,20.415399698159263,79.20649140511802,0.453949362206243,0.6284504657070279,1.0000000000000002,0.8522666666666667,0.3508,0.0,0.23693379790940763,0.5136798154049005,0.5895,Medium,0.0,Low,0.2919,Low
India,Tamil Nadu-Chennai,1922,20.592637093105196,79.03690388462635,0.1532358046119514,0.5707027942421676,0.5015384615384616,0.17986666666666673,0.5956,0.018333333333333535,0.36846689895470386,0.1853642456872871,0.1126,Low,0.0,Low,0.7737,High
India,West Bengal-Kolkata,1922,20.94113667151686,78.77692200515627,0.17979447337245505,0.5268416596104996,0.5923076923076924,0.38533333333333336,0.2232,0.026818181818182296,0.40243902439024387,0.25381826172948024,0.13240000000000002,Low,0.2206436648303856,Low,0.5117,Medium
India,Maharashtra-Mumbai,1923,20.38359184426449,79.2693611554785,0.43604154613328927,0.6856900931414056,1.0000000000000002,0.5852000000000002,0.5744,0.13166666666666682,0.39285714285714285,0.4073728161740468,0.3619,Medium,0.0,Low,0.5969,Medium
India,Karnataka-Bangalore,1923,20.465582952639945,78.55398193984087,0.3992340964818029,0.43268416596104997,1.0000000000000002,0.2974666666666667,0.5372,0.0,0.3101045296167247,0.38067245357653007,0.31,Low,0.026674398376340967,Low,0.31579999999999997,Low
India,Delhi-Delhi,1923,20.175347464993767,78.5116817211686,0.7806154778631842,0.32616426756985606,1.0000000000000002,1.0000000000000002,0.5656,0.02393939393939437,0.4686411149825783,0.7626085045599384,0.3081,Low,0.0,Low,0.0118,Low
India,Tamil Nadu-Chennai,1923,20.11535074341546,79.42264841467792,0.5288315838774554,0.5668077900084674,1.0000000000000002,0.6272000000000002,0.3052,0.0,0.6994773519163762,0.5380452697505769,0.2256,Low,0.2525369672368803,Low,0.28800000000000003,Low
India,West Bengal-Kolkata,1923,20.33773098950116,78.81597267865125,0.3464749152822547,0.7481795088907706,1.0000000000000002,0.49280000000000007,0.2136,0.0,0.37369337979094075,0.45511482254697283,0.17420000000000002,Low,0.0,Low,0.6507,Medium
India,Maharashtra-Mumbai,1924,20.46461261462647,79.08585991571422,0.3873873873873874,0.6565622353937342,1.0000000000000002,0.5965333333333334,0.44,0.0,0.4041811846689895,0.42959564882979884,0.1985,Low,0.21020585677007828,Low,0.5074000000000001,Medium
India,Karnataka-Bangalore,1924,20.635616789315936,79.40146480877652,0.4583298895225501,0.7849280270956817,1.0000000000000002,0.5388,0.4416,0.09727272727272762,0.31097560975609756,0.5100813097461817,0.36340000000000006,Medium,0.15366772977674686,Low,0.7045,High
India,Delhi-Delhi,1924,20.825071043803884,79.26348093038484,0.29310962338485275,0.38662150719729044,0.9523076923076924,0.5250666666666668,0.396,0.03924242424242408,0.6149825783972125,0.3440830677947478,0.1833,Low,0.0,Low,0.18460000000000001,Low
India,Tamil Nadu-Chennai,1924,20.992552906679567,78.96525237244785,0.29922583133592306,0.5342929720575783,0.9861538461538463,0.41773333333333335,0.5708,0.00969696969696976,0.2848432055749129,0.24700582353587516,0.2888,Low,0.0,Low,0.37020000000000003,Medium
India,West Bengal-Kolkata,1924,20.76251845607704,79.21237452943767,0.4895721409482877,0.5834038950042337,1.0000000000000002,0.5142666666666666,0.4152,0.0,0.5618466898954704,0.5216734424788484,0.2256,Low,0.20904610031893303,Low,0.36479999999999996,Medium
India,Maharashtra-Mumbai,1925,20.911860059290355,79.16624222715649,0.5765214756040444,0.5270110076206604,1.0000000000000002,0.6294666666666666,0.672,0.0,0.6655052264808362,0.6147676079551697,0.20989999999999998,Low,0.0565381269933314,Low,0.2397,Low
India,Karnataka-Bangalore,1925,20.836044879265422,79.04336876509716,0.4521034796264154,0.48467400508044034,1.0000000000000002,0.5441333333333334,0.4448,0.03878787878787904,0.4094076655052265,0.5101087792550268,0.45409999999999995,Medium,0.07306465642215135,Low,0.3829,Medium
India,Delhi-Delhi,1925,20.717558080084064,79.04431431192309,0.36735818387194535,0.7513971210838273,1.0000000000000002,0.3218666666666667,0.5568,0.025909090909091326,0.1559233449477352,0.35122514009449507,0.2682,Low,0.06755581327921137,Low,0.6973,Medium
India,Tamil Nadu-Chennai,1925,20.399527616286328,79.27379501970694,0.4670358431826322,0.37764606265876377,1.0000000000000002,0.8562666666666667,0.636,0.002272727272726982,0.09320557491289197,0.4373420503241402,1.0,High,0.04957958828645984,Low,0.0,Low
India,West Bengal-Kolkata,1925,20.363407071930705,78.51637549665092,0.4285753643551809,0.377307366638442,1.0000000000000002,0.7770666666666668,0.46240000000000003,0.014090909090909598,0.11324041811846688,0.511180090099989,0.8008,High,0.0,Low,0.1924,Low
India,Maharashtra-Mumbai,1926,20.20355759219963,79.1315731955928,0.4048268451938177,0.7100762066045725,1.0000000000000002,0.5608000000000002,0.812,0.1784848484848487,0.3484320557491289,0.39108339742885395,0.2878,Low,0.14322992171643956,Low,0.3934,Medium
India,Karnataka-Bangalore,1926,20.10454466566788,78.81058755880659,0.09959500785188859,0.45351397121083825,0.4661538461538462,0.37453333333333344,0.3724,0.06060606060606055,0.01393728222996516,0.14682452477749697,0.3321,Low,0.0,Low,0.4062,Medium
India,Delhi-Delhi,1926,20.54913575623826,79.44003257528547,0.37096729757280217,0.21981371718882303,1.0000000000000002,0.6084,0.4732,0.0,0.30226480836236935,0.44099549500054935,0.45780000000000004,Medium,0.0,Low,0.0417,Low
India,Tamil Nadu-Chennai,1926,20.13086861626648,78.62893506307216,0.2509022784252142,0.43539373412362403,0.733846153846154,0.2116,0.3616,0.0498484848484857,0.0,0.28183716075156573,1.0,High,0.0,Low,0.5314,Medium
India,West Bengal-Kolkata,1926,20.963578624106777,79.38087240053181,0.3491748629363309,0.48467400508044034,1.0000000000000002,0.5989333333333333,0.294,0.001818181818181941,0.3440766550522648,0.4704702779914295,0.228,Low,0.0,Low,0.3433,Low
India,Maharashtra-Mumbai,1927,20.9852068376872,78.97167744211566,0.22497727084883046,0.36663844199830653,0.7107692307692309,0.5809333333333333,0.0,0.0,0.2343205574912892,0.2595044500604329,0.1439,Low,0.0,Low,0.1121,Low
India,Karnataka-Bangalore,1927,20.20976213181925,79.35052728073988,0.5314488800727333,0.729043183742591,1.0000000000000002,0.8717333333333335,0.4156,0.0,0.6576655052264808,0.5351335018129876,0.1728,Low,0.0,Low,0.266,Low
India,Delhi-Delhi,1927,20.660778304668916,78.81609672589784,0.3902801884453261,0.32294665537679934,1.0000000000000002,0.4896000000000001,0.35240000000000005,0.018333333333333535,0.28310104529616725,0.43234259971431704,0.2551,Low,0.012467381849811538,Low,0.1116,Low
India,Tamil Nadu-Chennai,1927,20.50039682698966,79.4423786169086,0.23569441000633662,0.468077900084674,0.6907692307692309,0.48879999999999996,0.5,0.0,0.4094076655052265,0.2315130205471926,0.15460000000000002,Low,0.0,Low,0.3148,Low
India,West Bengal-Kolkata,1927,20.515436438616412,78.96761037868445,0.3098878695208971,0.3646062658763759,0.9184615384615387,0.25666666666666665,0.5596,0.0,0.43902439024390244,0.22176134490715305,0.0371,Low,0.0,Low,0.2034,Low
India,Maharashtra-Mumbai,1928,20.15337497047277,79.44996023238994,0.2903545747582445,0.6372565622353937,0.9523076923076924,0.29040000000000005,0.506,0.16984848484848492,0.0,0.3497967256345456,1.0,High,0.03740214554943462,Low,0.6755,Medium
India,Karnataka-Bangalore,1928,20.931828776758277,78.59977237662628,0.2874342232140397,0.714987298899238,0.9246153846153847,0.3957333333333333,0.336,0.10181818181818247,0.5722996515679443,0.4050379079222063,0.1648,Low,0.2148448825746593,Low,0.8516,High
India,Delhi-Delhi,1928,20.529134908570217,78.8369444294249,0.32760283218998815,0.24741744284504655,0.9923076923076924,0.7006666666666668,0.46520000000000006,0.043939393939393945,0.5365853658536586,0.4452257993627074,0.146,Low,0.0466801971585967,Low,0.08460000000000001,Low
India,Tamil Nadu-Chennai,1928,20.424905614657085,78.59927207266338,0.4699010937543048,0.5779847586790855,1.0000000000000002,0.7436,0.4164,0.023636363636364344,0.46254355400696856,0.540957037688166,0.24170000000000003,Low,0.02609452015076834,Low,0.2665,Low
India,West Bengal-Kolkata,1928,20.85245868574069,79.33676563676174,0.3014023197509436,0.6414902624894158,0.8984615384615386,0.3212000000000001,0.31120000000000003,0.08924242424242479,0.5235191637630662,0.3659762663443577,0.2184,Low,0.17918237170194257,Low,0.6917,Medium
India,Maharashtra-Mumbai,1929,20.43569599350392,78.64159771680141,0.41391850566162497,0.5395427603725657,1.0000000000000002,0.4418666666666667,0.0,0.08181818181818201,0.8527874564459929,0.4485221404241292,0.1547,Low,0.03305305885763989,Low,0.5912,Medium
India,Karnataka-Bangalore,1929,20.786650823876894,79.38249938117728,0.463647133371904,0.3944115156646909,1.0000000000000002,0.7881333333333334,0.7188,0.029393939393939306,0.21951219512195122,0.4949181408636413,0.7225,High,0.08611191649753552,Low,0.1304,Low
India,Delhi-Delhi,1929,20.4251972416459,79.26285344859801,0.5265724440036367,0.48331922099915325,1.0000000000000002,0.6390666666666669,0.5256000000000001,0.16439393939393998,0.24912891986062716,0.6144379738490275,0.441,Medium,0.0,Low,0.2477,Low
India,Tamil Nadu-Chennai,1929,20.58836777273948,78.87892544950454,0.5007851888585834,0.4701100762066046,1.0000000000000002,0.7949333333333335,0.3464,0.0,0.8405923344947734,0.524337984836831,0.0718,Low,0.10466801971585966,Low,0.1101,Low
India,West Bengal-Kolkata,1929,20.280687720663668,78.49654966784809,0.8105353059481499,0.5224386113463168,1.0000000000000002,1.0000000000000002,0.0,0.0,0.17595818815331007,0.8841336116910229,0.7642,High,0.0,Low,0.0,Low
India,Maharashtra-Mumbai,1930,20.733999543239012,78.86873417109808,0.5958894674491004,0.6287891617273497,1.0000000000000002,0.5862666666666667,0.2952,0.11287878787878824,0.17944250871080136,0.5922426107021206,0.5594,Medium,0.0,Low,0.34020000000000006,Low
India,Karnataka-Bangalore,1930,20.487183529618456,79.12808513657065,0.27707524037799264,0.536155800169348,0.7784615384615386,0.20560000000000006,0.7528,0.0,0.24999999999999997,0.2495055488407867,0.0874,Low,0.0,Low,0.6087,Medium
India,Delhi-Delhi,1930,20.64204718085198,78.89612652913532,0.3697275256908284,0.5305673158340389,1.0000000000000002,0.5710666666666666,0.3924,0.1593939393939392,0.41202090592334495,0.3899022085485111,0.31570000000000004,Low,0.11191649753551754,Low,0.3109,Low
India,Tamil Nadu-Chennai,1930,20.924930236799295,79.44440218070355,0.1727139984020718,0.44521591871295507,0.5676923076923077,0.10986666666666667,0.5104,0.22772727272727256,0.5174216027874564,0.21901439402263487,0.0639,Low,0.0684256306175703,Low,0.42960000000000004,Medium
India,West Bengal-Kolkata,1930,20.69051686043365,79.12503667454625,0.1742017246604403,0.252497883149873,0.5153846153846154,0.33213333333333334,0.5036,0.02075757575757642,0.42421602787456447,0.2322821667948577,0.0,Low,0.0,Low,0.1773,Low
India,Maharashtra-Mumbai,1931,20.387121715623174,79.02640464029689,0.7297572802159958,0.3827265029635902,1.0000000000000002,0.8790666666666669,0.436,0.12939393939393984,0.12717770034843204,0.75530161520712,1.0,High,0.1716439547694984,Low,0.0513,Low
India,Karnataka-Bangalore,1931,20.19659825313377,78.5351377817358,0.6784307243022839,0.4977138018628281,1.0000000000000002,1.0000000000000002,0.5416,0.04075757575757599,0.5017421602787456,0.6638281507526644,0.19100000000000003,Low,0.17251377210785734,Low,0.0,Low
India,Delhi-Delhi,1931,20.63190094737836,79.3329458358764,0.5207041904289611,0.47180355630821336,1.0000000000000002,0.8354666666666668,0.6124,0.048939393939394726,0.5026132404181184,0.6095484012745852,0.3235,Low,0.0742244128732966,Low,0.18920000000000003,Low
India,Tamil Nadu-Chennai,1931,20.27057534512733,79.02794523055262,0.5597983304405323,0.35596951735817106,1.0000000000000002,0.7926666666666669,0.4056,0.08560606060606091,0.5557491289198606,0.6068838589166026,0.10640000000000001,Low,0.07654392577558713,Low,0.0226,Low
India,West Bengal-Kolkata,1931,20.81476677152876,78.52535634079894,0.4538942612337108,0.6755292125317528,1.0000000000000002,0.5125333333333333,0.6088,0.14909090909090938,0.4416376306620209,0.535655422481046,0.2057,Low,0.024354885474050448,Low,0.4498,Medium
India,Maharashtra-Mumbai,1932,21.029067698512897,79.25878323577366,0.6186737195911508,0.43285351397121086,1.0000000000000002,0.7104000000000001,0.31079999999999997,0.20106060606060616,0.6672473867595818,0.665860894407208,0.1773,Low,0.0,Low,0.1126,Low
India,Karnataka-Bangalore,1932,20.32360775104991,78.50209318963635,0.06606606606606605,0.36054191363251475,0.16923076923076924,0.08120000000000005,0.5364,0.07833333333333403,0.24825783972125434,0.0,0.0,Low,0.10060887213685127,Low,0.3307,Low
India,Delhi-Delhi,1932,20.69773679487886,78.9726885110165,0.2979309584814172,0.41659610499576627,0.8615384615384617,0.3742666666666667,0.2724,0.1810606060606066,0.6393728222996515,0.348038677068454,0.13390000000000002,Low,0.0,Low,0.3593,Medium
India,Tamil Nadu-Chennai,1932,20.62697442289341,79.0529399348417,0.246824806457834,0.40762066045723966,0.7784615384615386,0.3505333333333334,0.5168,0.13212121212121275,0.5810104529616724,0.30861993187561804,0.08800000000000001,Low,0.0,Low,0.2921,Low
India,West Bengal-Kolkata,1932,20.813420113688583,78.95587573507876,0.4227071107805053,0.43285351397121086,1.0000000000000002,0.7276,0.9052,0.05075757575757667,0.30662020905923343,0.4058894626964069,0.27190000000000003,Low,0.0779936213395187,Low,0.20940000000000003,Low
India,Maharashtra-Mumbai,1933,20.748451834658425,79.31058172909424,0.4527646912968014,0.5447925486875529,1.0000000000000002,0.6652,0.5716,0.1748484848484857,0.6585365853658537,0.5056312493132622,0.23579999999999998,Low,0.0,Low,0.38530000000000003,Medium
India,Karnataka-Bangalore,1933,20.425118854259143,79.2035082562916,0.32068766013720146,0.5534292972057578,0.9738461538461541,0.6408,0.43840000000000007,0.10196969696969749,0.15505226480836234,0.31647621140534005,0.5262,Medium,0.05189910118875036,Low,0.36719999999999997,Medium
India,Delhi-Delhi,1933,20.63126657867611,79.422992003859,0.5855580350993195,0.44911092294665533,1.0000000000000002,0.7501333333333335,0.4816,0.08439393939393991,0.32142857142857145,0.6262498626524556,0.4471,Medium,0.18121194549144679,Low,0.111,Low
India,Tamil Nadu-Chennai,1933,20.135742033812512,79.33153680615237,0.44805355814530123,0.4277730736663844,1.0000000000000002,0.5849333333333333,0.2888,0.24106060606060709,0.13937282229965156,0.564800571365784,0.5339,Medium,0.15047839953609743,Low,0.2633,Low
India,West Bengal-Kolkata,1933,20.36325952699821,79.4108635622504,0.34895445904620215,0.6809483488569009,0.9630769230769233,0.4825333333333333,0.5268,0.005454545454545823,0.681184668989547,0.33839687946379515,0.0951,Low,0.0,Low,0.5574,Medium
India,Maharashtra-Mumbai,1934,20.95435824983964,78.93320990669154,0.46122269058048876,0.550381033022862,1.0000000000000002,0.6661333333333332,0.5284000000000001,0.206818181818182,0.42595818815331005,0.4581089990110977,0.2554,Low,0.008118295158016818,Low,0.3898,Medium
India,Karnataka-Bangalore,1934,20.52030589489946,78.66052472670033,0.2632448962724192,0.401354784081287,0.8107692307692308,0.20266666666666672,0.5128,0.05803030303030354,0.5653310104529616,0.30134051203164486,0.0718,Low,0.0,Low,0.1794,Low
India,Delhi-Delhi,1934,20.690020548119303,78.7516625787093,0.4560431991624652,0.6104995766299746,1.0000000000000002,0.5950666666666666,0.3992,0.018333333333333535,0.6541811846689894,0.44602241511921764,0.1368,Low,0.021165555233400985,Low,0.41000000000000003,Medium
India,Tamil Nadu-Chennai,1934,20.16857849715502,78.85692327620158,0.41799597762900514,0.49229466553768,1.0000000000000002,0.6964000000000001,0.5247999999999999,0.06863636363636338,0.3144599303135889,0.43289198989122074,0.30820000000000003,Low,0.022325311684546247,Low,0.23760000000000003,Low
India,West Bengal-Kolkata,1934,20.799060519450915,79.33096912374607,0.4907017108851972,0.6252328535139712,1.0000000000000002,0.5636000000000001,0.6636,0.12106060606060609,0.7534843205574913,0.5451324030326337,0.1479,Low,0.044360684256306175,Low,0.4168,Medium
India,Maharashtra-Mumbai,1935,20.87969850714248,79.11870777550087,0.8758299583987657,0.43285351397121086,1.0000000000000002,0.8833333333333335,0.5508,0.028181818181818308,0.49041811846689887,0.9214097351939347,0.31329999999999997,Low,0.0,Low,0.0,Low
India,Karnataka-Bangalore,1935,20.95827250540838,79.1871690697663,0.6458936000220404,0.4389500423370025,1.0000000000000002,0.5898666666666668,0.4448,0.19303030303030333,0.685540069686411,0.6903636962971101,0.14880000000000002,Low,0.0,Low,0.3061,Low
India,Delhi-Delhi,1935,20.300662189005667,79.08296658356348,0.6133013747692647,0.5287044877222692,1.0000000000000002,0.8072000000000001,0.26280000000000003,0.13818181818181863,0.3414634146341463,0.7069827491484452,0.5056,Medium,0.12322412293418382,Low,0.0908,Low
India,Tamil Nadu-Chennai,1935,20.449233369399767,79.05295085143491,0.20062264098961347,0.455376799322608,0.5369230769230771,0.5089333333333335,0.3064,0.13984848484848555,0.38414634146341464,0.20783430392264585,0.0,Low,0.07190489997100609,Low,0.26239999999999997,Low
India,West Bengal-Kolkata,1935,20.33871427258763,79.07714498660403,0.24712786180676088,0.6716342082980525,0.8076923076923077,0.5121333333333333,0.6444,0.20560606060606101,0.37630662020905925,0.2589275903746841,0.2288,Low,0.014786894752102058,Low,0.6905,Medium
India,Maharashtra-Mumbai,1936,20.35974961151699,78.5170868560893,0.3943025594401741,0.6035563082133785,1.0000000000000002,0.5309333333333335,0.4156,0.0,0.5513937282229965,0.40632897483792985,0.0679,Low,0.44244708611191647,Low,0.4,Medium
India,Karnataka-Bangalore,1936,20.11997358987268,78.76792994159119,0.23057001956084527,0.5596951735817104,0.770769230769231,0.4200000000000001,0.27,0.20257575757575808,0.36324041811846686,0.23480936160861443,0.1041,Low,0.06697593505363873,Low,0.6496,Medium
India,Delhi-Delhi,1936,20.587174764008427,79.07784724020121,0.5593850731465411,0.5322607959356478,1.0000000000000002,0.8597333333333335,0.5276,0.03454545454545421,0.6768292682926829,0.6324305021426216,0.2061,Low,0.0,Low,0.1313,Low
India,Tamil Nadu-Chennai,1936,20.828449209251325,79.33851556130134,0.10719894206132737,0.6994072819644369,0.3046153846153847,0.4033333333333334,0.514,0.17590909090909168,0.5026132404181184,0.08122733765520272,0.0038,Low,0.09828935923456074,Low,0.5542,Medium
India,West Bengal-Kolkata,1936,20.414585829900272,78.82646153487138,0.24569523652092462,0.7210838272650297,0.6861538461538462,0.11066666666666669,0.2724,0.020909090909091432,0.6777003484320556,0.23085375233490824,0.0,Low,0.0,Low,1.0,High
India,Maharashtra-Mumbai,1937,20.56918187762973,78.48564206580643,0.19450643303854312,0.658086367485182,0.5015384615384616,0.5409333333333335,0.0352,0.3051515151515156,0.5182926829268293,0.1933853422700802,0.0891,Low,0.1951290229051899,Low,0.6312,Medium
India,Karnataka-Bangalore,1937,20.3334822965763,79.38703454479631,0.3393117888530732,0.4033869602032176,0.893846153846154,0.47533333333333333,0.2024,0.04515151515151583,0.42334494773519166,0.30842764531370176,0.2324,Low,0.12380400115975644,Low,0.2207,Low
India,Delhi-Delhi,1937,20.211886093336947,78.64114934953467,0.22550073008788607,0.29060118543607116,0.7492307692307694,0.6245333333333334,0.44439999999999996,0.14090909090909154,0.22909407665505224,0.1947313482034941,0.17739999999999997,Low,0.031603363293708324,Low,0.09910000000000001,Low
India,Tamil Nadu-Chennai,1937,21.041403342206657,79.06161182014633,0.3924291263740805,0.5121083827265029,1.0000000000000002,0.45146666666666674,0.11960000000000001,0.2613636363636367,0.17508710801393723,0.447286012526096,0.5901,Medium,0.0,Low,0.6144,Medium
India,West Bengal-Kolkata,1937,20.185535313834663,79.08385932467657,0.7531200925696339,0.3932260795935648,1.0000000000000002,0.9589333333333334,0.2532,0.10196969696969749,0.4712543554006968,0.7279145148884738,0.4717,Medium,0.0,Low,0.0,Low
India,Maharashtra-Mumbai,1938,20.68447633518617,78.95676685885917,0.6566658401520786,0.397121083827265,1.0000000000000002,0.7217333333333333,0.5136000000000001,0.25969696969696976,0.32578397212543553,0.6905834523678717,0.2893,Low,0.0,Low,0.0977,Low
India,Karnataka-Bangalore,1938,20.60905979090827,78.52761256359221,0.2829159434664022,0.4792548687552921,0.9215384615384618,0.5713333333333335,0.4216,0.17136363636363683,0.7613240418118467,0.3578727612350291,0.0376,Low,0.26413453174833285,Low,0.37560000000000004,Medium
India,Delhi-Delhi,1938,20.55520561228372,78.52014234260078,0.39826982946249,0.5817104149026249,1.0000000000000002,0.4228,0.434,0.029242424242424292,0.37282229965156793,0.4618173827051972,0.36060000000000003,Medium,0.0,Low,0.59,Medium
India,Tamil Nadu-Chennai,1938,20.242416013330416,79.45248350215837,0.3977739207097005,0.3153259949195597,1.0000000000000002,0.5550666666666668,0.6456000000000001,0.07954545454545503,0.43118466898954705,0.4458026590484562,0.2864,Low,0.10988692374601333,Low,0.2386,Low
India,West Bengal-Kolkata,1938,20.12616038052476,78.76312835594533,0.16566107391795465,0.39949195596951736,0.39846153846153853,0.3881333333333334,0.17920000000000003,0.0,0.45993031358885017,0.08990770245028017,0.0658,Low,0.057697883444476655,Low,0.37770000000000004,Medium
India,Maharashtra-Mumbai,1939,21.020595214643915,78.57636639788547,0.31319392787282696,0.5693480101608807,1.0000000000000002,0.5389333333333335,0.52,0.10545454545454547,0.3510452961672474,0.3886935501593231,0.2231,Low,0.025804581037982024,Low,0.4852,Medium
India,Karnataka-Bangalore,1939,20.73097207734533,79.28248056363435,0.5208970438328236,0.5031329381879763,1.0000000000000002,0.7385333333333335,0.402,0.04454545454545489,0.20644599303135888,0.5593890781232831,0.5215,Medium,0.017106407654392575,Low,0.1151,Low
India,Delhi-Delhi,1939,20.596141862840245,78.8995116886329,0.4325426343774968,0.41896697713801867,1.0000000000000002,0.6506666666666667,0.1436,0.07075757575757624,0.4642857142857143,0.4871168003516097,0.2916,Low,0.033342997970426204,Low,0.2632,Low
India,Tamil Nadu-Chennai,1939,21.07367892526341,78.69918010421591,0.3357026751522164,0.4233700254022015,0.9846153846153848,0.5076,0.43200000000000005,0.1442424242424245,0.46777003484320556,0.3131249313262278,0.1794,Low,0.34241809220063785,Low,0.2118,Low
India,West Bengal-Kolkata,1939,20.976604215240467,78.90978464882132,0.301870678017467,0.4782387806943268,0.8292307692307693,0.6132,0.3368,0.2104545454545459,0.5243902439024389,0.3296890451598725,0.11220000000000001,Low,0.0,Low,0.3135,Low
India,Maharashtra-Mumbai,1940,20.62531013145259,78.67520187201723,0.4814722979860594,0.504995766299746,1.0000000000000002,0.4962666666666667,0.6392,0.13954545454545464,0.3876306620209059,0.5459839578068343,0.2904,Low,0.0,Low,0.20010000000000003,Low
India,Karnataka-Bangalore,1940,20.484476278570035,78.91944676840598,0.43279058875389154,0.44674005080440304,1.0000000000000002,0.7312000000000001,0.17600000000000002,0.030303030303030276,0.32142857142857145,0.4626414679705526,0.3861,Medium,0.11858509712960277,Low,0.22210000000000002,Low
India,Delhi-Delhi,1940,20.72666968216721,79.07393358476006,0.261151059316197,0.5114309906858594,0.8415384615384616,0.3224000000000001,0.8028000000000001,0.16181818181818208,0.328397212543554,0.2802439292385452,0.0816,Low,0.20788634386778776,Low,0.3464,Low
India,Tamil Nadu-Chennai,1940,20.864653531181183,79.1213706110704,0.3111000909166047,0.3271803556308214,0.9123076923076925,0.49879999999999997,0.2584,0.09227272727272684,0.5452961672473867,0.3126304801670146,0.18850000000000003,Low,0.0,Low,0.1659,Low
India,West Bengal-Kolkata,1940,20.705012968038865,79.23463378063778,0.7435876243215692,0.568839966130398,1.0000000000000002,1.0000000000000002,0.41159999999999997,0.17181818181818187,0.6585365853658537,0.7479397868366112,0.28600000000000003,Low,0.062336909249057694,Low,0.0943,Low
India,Maharashtra-Mumbai,1941,20.31461561184385,78.83216702383751,0.0984654379149792,0.4790855207451312,0.20153846153846156,0.3325333333333333,0.42960000000000004,0.1224242424242421,0.33449477351916374,0.1169651686627843,0.0152,Low,0.2452884894172224,Low,0.49060000000000004,Medium
India,Karnataka-Bangalore,1941,20.95136999636344,79.30651433869028,0.43240488194616633,0.4848433530906011,1.0000000000000002,0.7928,0.498,0.21469696969697072,0.5078397212543554,0.41025711460279085,0.1844,Low,0.013627138300956798,Low,0.1441,Low
