year,co2_change_percent,deforestation_percent,renewable_energy_percent,population_growth_rate,industrial_growth_index,temperature_change,sea_level_rise_meters,extreme_weather_events,biodiversity_loss_percent,risk_index
2058,15.000964788003566,26.632624722973098,33.91230417016657,1.911319638537374,1.0522857776639098,0.032370506775177804,0.23021681680987247,3,10.259758496200467,0.20869028185844557
2098,3.7867528135075585,,55.6799661730169,3.3523461396367527,1.1822155785178154,1.0328920739084309,0.3785573307397483,4,14.247124075782846,0.15028127969617572
2086,1.6736440047553707,27.950348550509148,67.96291957057214,2.616756144088706,0.09699905708158263,0.25667692092411337,0.310946202387152,4,6.733691605140368,0.059997421651225354
2038,-3.179403955284595,50.0708719633531,28.237910225990774,2.975416038196392,0.7910547467536366,1.511546835413084,0.3577882019413376,8,27.770572892059246,0.5693400195287927
2072,-9.78922955582662,12.213498172998618,69.11931885071573,1.2389844934063334,1.5832949570995476,-1.0872248543331997,0.20028474076663524,1,1.5623600980723897,0.0
2039,9.555631312305872,5.046318346399167,34.01733331210393,1.9402741428994346,4.326214935301698,0.44644794433702184,0.38152897948337416,2,0.0,0.010004305266464128
2096,1.0641152217717789,69.47205834926139,69.41186811724704,2.1539198709971976,2.8546050540150603,1.1229713759839675,0.3690360187120598,6,33.47263723637346,0.5712276625095578
2086,9.89852210398868,38.8808585412135,55.83974769364775,1.1255437912686277,4.547421213504104,0.5204348998534589,,5,21.23471804534646,0.2904285539320375
2064,-6.295674673093371,39.68745079430912,69.11197667163378,1.9958684373158984,2.919215086919344,-0.5582614481802832,0.0008858990755577917,6,22.753006279370496,0.0
2077,12.33242428900095,33.22664375754618,64.75618921652126,0.8282938281789984,3.33358471745981,-0.2216125687824917,0.27403864002698497,2,12.805849845337455,0.09319814242452427
2048,23.05915186290823,3.3381875871964293,38.3965722736459,0.5018148487388385,0.6663995195614949,0.025695511868626758,0.4161628162700577,0,0.0,0.14155486686076652
2050,50.22244786645678,45.97720973451398,62.79556958865002,1.308895907470664,4.659349708056195,1.2814148521631332,0.6023256420716598,6,26.128062355690087,0.8548351709151538
2084,12.08462316609225,37.63964679391569,67.70302757941151,2.5875137006125293,4.548759193197329,0.5657055140738334,0.04430792486845492,3,11.429123813603898,0.16493710791798538
2065,-4.452021163796207,11.52446597673102,33.62985448217952,3.2066550182586067,1.8453695500837175,,0.007231722952059223,3,5.138393314993773,0.0
2053,9.945988918420461,36.645938796432,16.058469422813026,1.6019991802438138,1.9714684668024116,0.7015531479564399,0.19652743052725435,4,21.696857436819382,0.43575373867961187
2039,39.655188312730814,18.152677141620334,4.111467698715813,2.249882908964011,1.318088703438813,2.7252150483659996,0.6588276466981904,9,7.400235081066452,0.6988568017759321
2069,14.249264781191805,47.79851981932486,33.446404044737484,0.36062995841285167,4.8830380562169164,0.34104918191379296,0.2322229749621073,6,23.797683124320404,0.5363560864332055
2089,11.586166212730477,48.10567020218536,21.88842080193535,3.165623154933151,4.482040811770682,1.485901280060201,0.407370688182782,6,31.33113717064754,0.7530932494559988
2095,45.628598241974565,22.26788215331104,41.81174023595453,1.9901147474947705,3.6548864291055163,1.5443534400555554,0.5017030688285661,5,2.671481235371404,0.6264287340918739
2033,8.780387539321309,8.973064650461207,28.445319391871944,2.7311838666880495,1.4329326187781846,0.7838078971807225,0.155329177378566,3,0.0,0.09697443992308288
2025,49.9357345317354,56.46271339135681,18.741502361234193,2.780544203224878,1.0311199956824655,2.3443058806227928,0.48309706321799284,11,31.233991996840516,1.0
2032,39.86202913883521,44.928419661429814,64.17700973773567,0.8976818422883708,0.30161310704767863,1.3993893527821555,0.5220312218723735,9,24.363268126711212,0.6635165727611392
2087,29.410075638248752,38.92581283697343,32.96754812506239,1.8521105861364733,0.2736688906711169,1.3370254141904907,0.5278301205134248,6,25.88237143278688,0.7194141442768425
2035,23.8904258968115,42.37199250477987,70.51842486534214,3.361679130463421,1.122816838849962,1.2040918973493682,0.18515385092223052,5,20.560605942345404,0.5337814503347323
2032,2.8109297368632546,54.53061552580632,31.686297611664603,0.3137209068728972,0.6031951939393327,1.2468349168047084,0.2504291640061437,7,28.197066830539104,0.5652230987362332
2059,34.66684920866826,17.605653494329985,18.66375344431443,2.390674643103472,3.336646037534658,0.6601326480423964,0.4662825589240499,5,2.323491820372139,0.5280414749784916
2059,10.767726042086101,31.68571280668268,17.919154892616717,3.367924273123102,2.148540766766862,0.29065234117622396,0.037891459129121036,2,19.59039171102947,0.32250414235962005
2057,23.271340089921384,17.29812594734269,83.50794970715503,1.0520198781890775,2.6696746930088775,-0.762034482621939,-0.09941087148876548,1,2.9796991413268117,0.0
2029,-1.1370447622936124,5.673253344788826,25.15105249937963,3.0150677249152182,3.5644031015231388,-0.5108714525495364,-0.007281330471467986,0,1.3649812998521966,0.0
2065,9.318670632685754,65.27898602694081,67.78314273047323,3.2678014089289507,3.9546104721210815,0.5394812390635599,0.2787965564484395,6,29.7714994501227,0.5059678945734959
2052,23.36107632992812,8.565070798607746,46.67751850659883,2.6148017328818876,3.889210319295468,0.06561627863209547,0.36245820653026833,6,5.647897842174642,0.0
2031,18.62453779101326,7.776731593260308,13.7298212281579,0.809649093074354,1.5651395209249948,0.22328883331383292,0.19880257048130215,0,3.9185499714696617,0.1231536737453686
2097,13.933295931429505,,79.7933869267476,1.1690025158930786,4.8577621217766165,0.5867529411580159,0.38963779275575866,6,6.563602276338116,0.07579647521411007
2096,19.452287069946173,22.080511040572357,74.82210875451403,0.12533253046205756,5.506258019515379,0.3615270021757274,0.23239409656483634,7,0.17545120014035476,0.04511425340376752
2036,34.20954066922858,5.213296978840859,43.85360707976922,2.910086319858743,1.8956300833391715,0.8467645215948026,0.44949573301763524,4,0.0,0.21417206345957507
2058,17.572381984275268,54.989222717700045,31.074806725109426,2.9736391527887798,0.10239249939640782,0.9264925235706588,0.3013206068678924,7,25.225786893332742,0.6563139164963333
2057,18.930111734245795,11.239854212146728,65.42939976673347,2.2144860848816745,5.39492511989103,-0.7579656845038599,-0.09400823590191285,1,2.564747070720632,0.0
2072,33.62822371143718,,36.138344331186644,1.2338474794234797,5.541292397720857,0.17934246851533428,0.03910233661413712,6,4.3636308735226095,0.24233003593202926
2047,41.99596849651854,3.1393429156384776,37.962382674659686,0.2688385967397219,0.3056786424782012,0.34084448977722703,0.2217025679111334,6,0.0,0.1840273856619118
2086,22.809116074058537,43.29464472045536,69.89118575837314,2.635701634702183,0.029739551155273602,0.980637087226804,0.2547480901125365,7,23.268380968681143,0.3462666856848342
2061,46.92644190342127,12.700942247724413,52.673851960131344,2.5428416776347302,4.8984286979564535,-0.01658348065008522,0.0942443747857655,3,2.9089477283235388,0.3262885171446135
2068,11.94539099158556,42.41339971339787,42.51316674372806,3.1941088260861537,1.8087801268986394,0.28915376047825886,0.20577512855916888,6,20.273017778583835,0.27105104452507167
2059,5.912803711713159,13.683884831128381,38.69529009959799,2.5568620735187677,5.487493003775931,-0.16727182280453676,0.1894259502758368,0,3.0575939064110846,0.10247285772613507
2089,31.0903969238958,59.507329793896076,44.5051883769672,2.9004322978540067,1.3004614396172798,1.9693924873513842,0.29296667611471416,7,33.15109462863789,0.9424814101799537
2071,2.184179955348979,9.423691563570173,46.91034130646319,2.6108411626639985,5.166927696759522,-0.6400987285553517,0.06690211630188539,0,0.34127564763270163,
2027,45.18646396553627,34.78676787989069,24.556618862694126,2.207405159093107,0.41186561835022006,1.9745334267024603,0.5080396892812179,8,21.34852346445443,0.8503834585538572
2025,15.378753366711583,40.64007399953095,3.500220422306427,1.4943823796685323,1.5638210838838418,1.4142481274725895,0.14756671380495026,6,23.498073277199257,0.7372079741617015
2029,34.03888241056722,62.88283649770632,21.83600219885403,3.1574105802479724,5.838773274873846,2.691281590640541,0.501552698141963,11,33.65834626608549,1.0
2038,22.63526196301726,16.590989757807655,77.84114824786083,2.2783900016761445,1.387179925987694,0.11223318360611084,0.1762420490895639,4,5.0413400277545595,0.013422940854098613
2051,-9.047119318734975,42.34035804471456,38.970361813153175,1.3942436268806817,0.7980779044502468,0.6283742368723171,0.26557172785028027,4,22.13938603758029,0.17466120821182057
2033,36.808351750750276,3.559116161192745,61.449800741994196,0.2921425331368503,5.1423279148379715,0.30822271103044474,0.30428955820166803,2,0.0,0.007836021605302543
2039,37.322497491263746,52.39565122457395,12.915552374916873,1.0174669956653375,0.7068047505688744,2.316708166603827,0.5055453355143615,9,31.642018545379635,1.0
2066,48.913179188766414,39.39798533469774,52.9828004437204,1.9030435719055767,0.5847366514770209,0.5241864353344886,0.4951731729665172,4,17.291873050882717,0.4744545582645429
2075,14.203720026678678,68.25881731843278,47.50673585041664,0.9647237950566809,1.9405508051372147,0.8448374747171993,0.3536642384542623,10,35.09241117108344,0.6796894376647162
2087,23.44797301212061,57.52363388140027,46.355841094722145,0.7743237177126574,3.811971039581757,2.1049060024153627,0.24476516086582462,10,30.98452886267377,0.8009401381176764
2076,45.5279440945531,32.93794665172477,58.28287511913589,1.8458772993074652,4.264478242672174,0.3668910938292099,0.4163065897708478,5,9.31562160750901,0.5676947148652502
2028,8.137270831542427,32.83174844553874,12.444682975344008,0.594371210635071,5.287432702964375,1.559621308692241,,7,17.51835638749818,0.5376576699971981
2047,1.5642611523716092,0.0,56.85400135795256,2.801435221637862,3.2454691557546367,-0.28243357740210495,-0.0678883665322569,3,0.0,0.0
2039,-0.5848985030784102,58.58025245267795,65.60319291810045,1.695288529699303,2.3605067205658523,0.8711805215273397,0.454128518259757,7,25.760412269115207,0.40027395213197664
2067,46.97673680129061,56.292629056698296,,2.0085197088692754,2.153002571006791,1.1494523095672617,0.558556461528423,9,32.82434184478061,1.0
2053,9.482722744477243,,13.500374089889515,0.5158414365907199,5.081416370864844,0.7790564294602403,0.323169058574125,6,29.306029746162082,0.6345537150755083
2060,37.145581735842015,,29.167616612459547,1.1360171747027858,4.342891856895993,0.8162259158804731,0.280475220719255,1,12.205121132381416,0.5432565416064015
2037,19.959816126292623,56.659634187701165,77.89953356776405,1.4353138914140353,5.432574082350836,1.3732041791197873,0.3589518537858059,7,33.13201346611739,0.4730647217454702
2056,7.260690086491855,49.08979001705505,63.39999139388606,2.8287449068077604,5.784212734389684,0.25989113700080063,0.22819596941041842,2,21.42902374342111,0.3438965041007359
2095,46.96431247139715,13.792600748985217,49.90822133532881,2.695558330801534,1.8003050165028447,1.0157016271329788,0.3896208075143098,10,4.471547581199907,
2083,20.777057813638045,19.04323323947965,32.04341284717989,0.7804211617568848,3.178044712205037,0.2940053665546783,0.3283994494082236,4,12.357612387091118,0.2738639450195927
2052,27.409163441668298,45.23765614949485,56.85472221887878,2.156626785624527,3.7909248441889973,0.781383618470452,0.4190312674335918,4,19.624435225460697,0.513888867275324
2090,3.9865040242237257,50.17630411645019,25.572922175112428,0.8520972522019916,0.9830936806587454,,0.2299412231844994,7,31.031796403462447,0.6250992418755089
2066,9.486142559968696,9.28449079239366,70.87013394445566,3.458865044915859,0.32008220354990846,-0.8199168251767172,0.010914652310839587,1,0.0,0.0
2069,36.446361603875815,60.4894142916845,42.515429113480025,3.3324335734580472,5.2065834846918815,1.193866622069216,0.3948289712826175,7,37.36653194081912,0.8465444770060226
2086,11.309714695748351,37.08039423503103,33.906667805931534,1.9714265218221718,3.2131410645322394,1.0123054367206923,0.3932288891588567,6,13.99859817527894,0.5148528293722339
2081,22.593183234819175,14.544294406407435,45.322067859240434,2.4461590016295003,3.424645298160235,0.5264379516602792,0.2987678951630236,3,0.0,0.21488554002989688
2030,-1.4516335424730036,41.1300669625124,62.5184459730002,2.8050063377302576,3.329486072567729,0.6976273312236653,0.33497336101755204,4,17.907559763677803,0.16938045662083048
2052,45.091477851588884,65.864179766312,35.87335433590261,2.5234944701571638,4.529764228996142,2.325993515428241,0.6206253513646192,10,39.50693006682551,1.0
2052,34.337917397514715,1.1259382686255042,,2.449400418788473,0.8730116680922595,0.23884136340223533,0.5799199685848975,1,0.0,0.35720357970222905
2068,35.3276503557432,19.33832194710051,50.8613816917035,3.354939027823348,3.684290644629196,0.07758146463195406,0.14107140568710816,3,12.326790385352055,0.19211033826602178
2054,2.3192086354298795,40.86830518167117,82.94740000389395,2.0875963720754918,2.8168770694657805,-0.06349891866373407,0.2655010678729215,4,13.06799485292115,0.03806971167372572
2086,23.78972197414531,0.08288049375250317,36.3474416981331,2.2270593513666945,5.381748957046346,0.28893914617574534,0.4370670238694126,1,0.0,0.04882612433051732
2099,-6.020929928745408,13.702479603201121,91.65138040106103,2.972440626533634,3.1177256273779523,-0.48926655308040856,-0.02462481770086808,1,0.0,0.0
2086,12.442372204630155,16.76257311729061,58.629899344170816,2.3446180375044237,5.657609844444994,0.1968059222990775,0.22301465661206285,2,6.851997265436626,0.040689639703437724
2025,13.455091739648024,62.62632195620291,57.93910792053759,2.5652641770613287,2.1195179650794396,1.4369448371547273,0.38519983060949037,8,27.03537307974858,0.638069196295426
2051,48.03627937907869,38.09987320691827,36.246745447456604,0.8195904016882485,5.801368238339943,1.572604628458787,0.38094957870348883,10,16.64501137761701,0.8393846522550455
2086,49.72193719506873,47.196939128838245,50.992981343868585,1.299434234402748,5.250947688550607,1.6780383049317649,0.35429683634304604,9,27.54325382778408,0.9219550488922393
2027,30.0806031308944,0.0,36.56990085628195,0.5155547099916256,3.505579738412128,0.18494768784022805,0.2300704351214134,1,0.0,0.0661565946005726
2094,22.487101929680904,27.37676658784797,49.44973556322751,1.7701790481718191,2.1222595999141474,0.8757695614148429,0.4304771716064255,5,13.828606137788121,0.3359800721401345
2096,17.343636259868116,33.00649126906987,46.701322854249504,1.595045902380862,2.2555401447153596,1.4270949835521356,0.5227394166549267,7,18.177631349430637,0.354574106801189
2051,-8.422098955515597,60.36665867597177,66.91600418668945,3.490069849978099,4.63651251874975,0.4208460680556734,0.3274139666889093,6,30.331363991869136,0.24962072569191687
2033,38.54954789553391,15.238678154043816,41.72895814833974,2.1392302848543987,3.4837881070142673,1.1915085919159727,0.43510352464292196,4,7.949158041605104,0.5064645946853229
2086,28.74583706289878,7.01849745724634,48.856401394715995,2.7525568811804817,2.4095255128159256,0.15244886009008585,0.2632168526821858,0,2.0127879058088083,0.1735613887511594
2061,30.05828849054909,56.48817961322313,64.05534757896292,1.1690513476517899,3.816329768472986,0.7393254131536342,0.32806223550223856,7,31.16824220099618,0.6831741317350637
2075,39.83708791703228,19.20113535053019,30.604823046239854,2.9104086596997876,4.399400387405666,-0.02393951840983488,0.24491423152745254,4,7.288127248204415,0.4332417324082911
2068,45.56425403284047,47.04683499989445,68.75159735615215,2.152797382706892,0.13740307535079554,0.38460426497525835,0.36582808428930436,5,20.84087938820523,0.6980693236237315
2048,15.983755395885701,4.84083191999139,35.77255467294835,2.4394731605945346,0.5391768067050606,0.010209671129657372,0.1689327363482765,0,0.0,0.004717546914461346
2083,17.30182375705577,47.09338802554925,59.44805173279448,1.0305077228230903,0.5669126424424751,1.1766960616133608,0.4029727869615647,7,19.911952599643243,0.45662826902922365
2056,49.255187254773325,28.57723544884162,40.99494636374138,1.92023437093452,1.3916028315800084,0.7329289415475544,0.39634178769781037,6,18.646527038869273,0.7793963137283002
2076,30.012092083780757,65.54358774364806,62.42260961911007,2.2191294069476304,2.5619426353638834,0.45005117673627615,0.3229276471479626,3,35.37459303845675,
2086,41.76436164083038,14.518037714735401,54.044898646195755,2.061831365358034,4.821899395755327,1.0168312173847256,0.45111103204788894,5,7.154039199993627,0.394322882871058
2082,5.949729895705277,4.883374614797391,69.83319122580566,3.2031779899859827,2.1065942099973443,-0.429099424174531,0.3349555597604558,2,0.5594118113896958,0.0
2076,7.15123522314161,39.50694387913427,53.24832912589183,3.143954325723937,0.10486673028362858,0.056969746815897074,0.30585680899342615,3,15.970085737113248,0.19718569335876363
2036,13.19347204874917,67.5567828427126,23.437968797133795,3.398444202569047,2.9001711177103737,2.2582278563811236,0.6073199469795912,11,38.53980810916499,1.0
2063,15.853003346270071,11.462275990498583,71.03176715733505,2.3359980210244626,5.979771572547731,-0.9109870804608129,0.130641324476751,4,0.0,0.0
2026,43.803933235195565,58.184204461122675,21.481536566963573,3.4016994554398963,2.0941259739295144,2.137004424723495,0.5871146982021791,9,32.938337638902695,1.0
2027,26.686739237103335,25.576889741405523,58.57943106012397,2.913673000111681,5.767527112603889,0.47527793698411724,0.09359287661026348,5,12.37704842276803,0.25241732200820244
2080,46.9914469535732,5.616215530415886,23.63655017729224,0.9479124911898575,0.6080707868185358,0.7116181144395501,0.17618851391798546,4,7.816101345274477,0.49581967199934673
2083,11.66930370363346,,52.247026729210845,1.4960248434295398,1.0385979474318288,0.6109200376213278,0.3982441653933831,8,20.85225141895043,0.47052256835339246
2026,-5.191730791180433,34.813704727793294,30.89831725599099,0.8343735476615343,4.34473242087425,1.0608363681305204,,7,18.324356081260532,0.1936338880945523
2026,-1.2590273062081723,62.022660002469635,50.70412295310855,0.014690062906978218,3.007274693824238,0.9559994064725261,0.10053720095935136,6,28.498060532840146,0.47430482445891137
2078,3.979727473039212,10.851321206321298,54.3766231025633,0.6581706360141801,4.590730820795317,-0.3228750621305836,0.06878152008778397,2,0.12468145886736282,0.0
2025,27.651903722282594,47.27047216669047,60.9711110612299,0.014212052004064835,5.181350070173339,0.9478561658287177,0.3180053334534896,10,20.796175338082907,0.6067775070530695
2043,0.11959985278307772,43.48483559422108,13.40376237680543,2.5194346147267153,1.5065092563662075,1.2814490832684517,0.40961583975597615,9,28.39981484147632,0.5197513314432839
2026,15.96767559782529,72.12690521788831,16.511752686536255,1.4893700420241984,4.096975022638452,2.4610007803229332,0.34702273895575425,14,45.02252439658708,1.0
2077,39.43118797936864,23.89690535097519,73.36852275780444,1.094011544772504,3.6456074198025368,0.022809157334627517,0.15438956133117668,1,5.749370331245057,0.20932018169110037
